hhid,latitude,longitude,GAEZ_57class1
2146,11.834333,38.061066,9
2147,11.834198,38.061234,9
2148,11.834653,38.06084,9
2149,11.83449,38.060193,9
2150,11.835642,38.060466,9
2151,11.835969,38.059322,9
2152,11.835387,38.059533,9
2153,11.835446,38.059498,9
2154,11.835765,38.060275,9
2155,11.836647,38.059957,9
2156,11.836945,38.060494,9
2157,11.836337,38.060946,9
2158,11.835701,38.061019,9
2159,11.835661,38.051173,9
2160,11.851012,38.089924,9
2161,11.850625,38.089714,9
2162,11.850284,38.089055,9
2163,11.850389,38.088175,9
2164,11.850292,38.08805,9
2165,11.850749,38.088883,9
2166,11.850294,38.088902,9
2167,11.850392,38.08913,9
2168,11.849889,38.088478,9
2169,11.849373,38.08967,9
2170,11.849338,38.089667,9
2171,11.848575,38.090071,9
2172,11.848575,38.090011,9
2173,11.848856,38.090765,9
2174,11.84943,38.090747,9
2175,11.846263,38.09148,9
2176,11.846534,38.091577,9
2177,11.847299,38.090866,9
2178,11.848576,38.091106,9
2179,11.847917,38.090278,9
2180,11.847878,38.089802,9
2181,11.847656,38.088899,9
2182,11.847779,38.088736,9
2183,11.847985,38.089006,9
2184,11.848423,38.090858,9
2185,11.84771,38.090873,9
2186,11.847058,38.090422,9
2187,11.846738,38.090144,9
2188,11.846577,38.090798,9
2189,11.845686,38.090587,9
2190,11.84939,38.088015,9
2191,11.84926,38.087713,9
2192,11.84803,38.088022,9
2193,11.849871,38.086776,9
2194,11.850404,38.086277,9
2195,11.849354,38.086178,9
2196,11.85032,38.08279,10
2197,11.850574,38.082641,10
2198,11.849175,38.082148,9
2199,11.848567,38.082969,9
2200,11.848139,38.082843,9
2201,11.848504,38.083109,9
2202,11.847648,38.083674,9
2203,11.846724,38.084174,9
2204,11.845866,38.083491,9
2205,11.85213,38.091744,9
2206,11.852134,38.091526,9
2207,11.853237,38.090582,9
2208,11.853842,38.089605,9
2209,11.853659,38.089312,9
2210,11.853794,38.089105,9
2211,11.851811,38.089287,9
2212,11.851821,38.089356,9
2213,11.851762,38.088909,9
2214,11.851143,38.087485,9
2215,11.850879,38.087171,9
2216,11.850583,38.082257,10
2217,11.84859,38.082499,9
2218,11.849126,38.084533,9
2219,11.848127,38.086129,9
2220,11.846772,38.086169,9
2221,11.847356,38.084546,9
2222,11.847637,38.083482,9
2223,11.847421,38.082743,9
2224,11.846782,38.082325,9
2225,11.846534,38.0828,9
2226,11.846536,38.082626,9
2227,11.847003,38.082681,9
2228,11.845838,38.082519,9
2229,11.844854,38.086841,9
2230,11.845003,38.086691,9
2231,11.84344,38.089226,9
2232,11.844074,38.088514,9
2233,11.843795,38.087794,9
2234,11.843468,38.0888,9
2235,11.844453,38.08965,9
2236,11.844395,38.088379,9
2237,11.84375,38.08658,9
2238,11.843778,38.0867,9
2239,11.843147,38.086848,9
2240,11.840204,38.088138,9
2241,11.83918,38.088731,9
2242,11.838102,38.089092,9
2243,11.839242,38.087368,9
2244,11.837532,38.086402,9
2245,11.836721,38.085402,9
2246,11.836602,38.087579,9
2247,11.836032,38.088536,9
2248,11.834763,38.088179,9
2249,11.831917,38.085886,10
2250,11.84294,38.084576,9
2251,11.842721,38.084749,9
2252,11.843337,38.08392,9
2253,11.844068,38.083995,9
2254,11.84251,38.083853,9
2255,11.842777,38.084316,9
2256,11.842529,38.083689,9
2257,11.84234,38.083917,9
2258,11.839121,38.083107,9
2259,11.838462,38.082963,9
2260,11.832559,38.082943,10
2261,11.832527,38.082993,10
2262,11.832667,38.08282,10
2263,11.832536,38.078186,10
2264,11.832597,38.078248,10
2265,11.832557,38.087009,10
2266,11.832377,38.082028,10
2267,11.831985,38.080455,10
2268,11.831632,38.079618,10
2269,11.8326,38.078172,10
2270,11.833132,38.077898,10
2271,11.833561,38.077906,9
2272,11.833434,38.077969,9
2273,11.835366,38.077313,9
2274,11.835688,38.077646,9
2275,11.83602,38.077759,9
2276,11.835953,38.077857,9
2277,11.836095,38.0787,9
2278,11.835299,38.078333,9
2279,11.835328,38.078303,9
2280,11.834678,38.076915,9
2281,11.835383,38.077309,9
2282,11.837072,38.079632,9
2283,11.861449,38.120873,9
2284,11.860922,38.121232,9
2285,11.860799,38.121051,9
2286,11.860398,38.120883,9
2287,11.85952,38.120887,9
2288,11.859653,38.120369,9
2289,11.859753,38.12036,9
2290,11.859763,38.120143,9
2291,11.859446,38.120679,9
2292,11.859114,38.120668,9
2293,11.858729,38.120868,9
2294,11.858276,38.120566,9
2295,11.858014,38.120328,9
2296,11.857718,38.121589,9
2297,11.857264,38.122597,9
2298,11.857693,38.121965,9
2299,11.853551,38.119701,9
2300,11.857108,38.121403,9
2301,11.856264,38.121,9
2302,11.856105,38.120967,9
2303,11.855717,38.120747,9
2304,11.855294,38.121072,9
2305,11.85538,38.122408,9
2306,11.854867,38.122445,9
2307,11.854148,38.120972,9
2308,11.853749,38.120124,9
2309,11.853523,38.119773,9
2310,11.853539,38.119745,9
2311,11.857893,38.121913,9
2312,11.854262,38.119722,9
2313,11.853892,38.122462,9
2314,11.853973,38.121748,9
2315,11.852684,38.121553,9
2316,11.85192,38.120299,9
2317,11.851659,38.120607,9
2318,11.852937,38.120572,9
2319,11.853298,38.120929,9
2320,11.853274,38.12016,9
2321,11.853911,38.119276,9
2322,11.854055,38.119355,9
2323,11.855003,38.119658,9
2324,11.855026,38.119458,9
2325,11.855514,38.120301,9
2326,11.854819,38.118616,9
2327,11.854739,38.118264,9
2328,11.852609,38.12048,9
2329,11.851412,38.1177,9
2330,11.851848,38.117388,9
2331,11.852603,38.117947,9
2332,11.852624,38.117984,9
2333,11.852709,38.118007,9
2334,11.852898,38.117751,9
2335,11.852833,38.11749,9
2336,11.853052,38.117274,9
2337,11.852082,38.117701,9
2338,11.852173,38.116814,9
2339,11.853566,38.117639,9
2340,11.853605,38.118172,9
2341,11.85383,38.118635,9
2342,11.854401,38.118158,9
2343,11.854146,38.118104,9
2344,11.854235,38.117702,9
2345,11.853076,38.115999,10
2346,11.85271,38.11469,10
2347,11.853168,38.115195,10
2348,11.853852,38.115172,10
2349,11.852935,38.114795,10
2350,11.854116,38.114372,10
2351,11.854287,38.114288,10
2352,11.854263,38.114317,10
2353,11.854459,38.114221,10
2354,11.855161,38.113806,10
2355,11.855342,38.113691,10
2356,11.8554,38.113615,10
2357,11.854329,38.1144,10
2358,11.853175,38.114813,10
2359,11.852798,38.115269,10
2360,11.853101,38.120199,9
2361,11.849893,38.113832,10
2362,11.850173,38.113299,10
2363,11.851698,38.112097,10
2364,11.851767,38.113122,10
2365,11.851769,38.113109,10
2366,11.854849,38.113209,10
2367,11.855159,38.11244,10
2368,11.855868,38.112269,10
2369,11.855505,38.112952,10
2370,11.856126,38.11309,10
2371,11.855944,38.113567,10
2372,11.855595,38.113642,10
2373,11.855644,38.114099,10
2374,11.856758,38.115046,10
2375,11.854815,38.117816,9
2376,11.854859,38.117263,9
2377,11.854306,38.116131,10
2378,11.855194,38.115325,10
2379,11.8558,38.115481,10
2380,11.855817,38.115507,10
2381,11.854402,38.115612,10
2382,11.854901,38.116,10
2383,11.855498,38.116537,10
2384,11.855226,38.116756,9
2385,11.857668,38.114881,10
2386,11.857629,38.114521,10
2387,11.857993,38.113256,10
2388,11.858178,38.112772,10
2389,11.856096,38.117549,9
2390,11.855548,38.118075,9
2391,11.855553,38.115927,10
2392,11.857681,38.115726,10
2393,11.857683,38.115724,10
2394,11.85787,38.116674,9
2395,11.857883,38.11679,9
2396,11.858226,38.116679,9
2397,11.858328,38.116919,9
2398,11.858247,38.117238,9
2399,11.858192,38.117199,9
2400,11.858506,38.117065,9
2401,11.85757,38.117679,9
2402,11.857765,38.115752,10
2403,11.856401,38.118616,9
2404,11.856512,38.118762,9
2405,11.856787,38.118585,9
2406,11.856862,38.119331,9
2407,11.858635,38.119835,9
2408,11.858036,38.118929,9
2409,11.858688,38.119031,9
2410,11.858419,38.118612,9
2411,11.859289,38.119272,9
2412,11.85904,38.118908,9
2413,11.859268,38.11879,9
2414,11.859643,38.119586,9
2415,11.859453,38.119328,9
2416,11.85973,38.119765,9
2417,11.860638,38.119766,9
2418,11.86025,38.119214,9
2419,11.860762,38.11825,9
2420,11.861584,38.117603,9
2421,11.860562,38.117585,9
2422,11.860573,38.117683,9
2423,11.860223,38.117354,9
2424,11.860142,38.116849,9
2425,11.860187,38.116924,9
2426,11.86142,38.119905,9
2427,11.861538,38.119783,9
2428,11.861344,38.119686,9
2429,11.860842,38.119262,9
2430,11.860312,38.118894,9
2431,11.860139,38.118501,9
2432,11.860055,38.118366,9
2433,11.859553,38.117197,9
2434,11.859036,38.116611,10
2435,11.859443,38.116048,10
2436,11.857083,38.116343,10
2437,11.855862,38.118424,9
2438,11.858172,38.118434,9
2439,11.859234,38.115616,10
2440,11.85865,38.115258,10
2441,11.857918,38.11827,9
2442,11.840175,38.123618,10
2443,11.840218,38.123655,10
2444,11.840292,38.123911,10
2445,11.840522,38.12286,10
2446,11.840878,38.12322,10
2447,11.842257,38.124143,10
2448,11.842515,38.122537,10
2449,11.841563,38.122075,10
2450,11.841307,38.121545,10
2451,11.84285,38.122535,10
2452,11.844101,38.120218,10
2453,11.843571,38.12047,10
2454,11.838429,38.118661,10
2455,11.839405,38.118022,10
2456,11.839162,38.110831,10
2457,11.839416,38.109802,10
2458,11.837375,38.118621,10
2459,11.83732,38.114219,10
2460,11.837384,38.11407,10
2461,11.837529,38.114135,10
2462,11.83793,38.112161,10
2463,11.837869,38.11224,10
2464,11.838142,38.112304,10
2465,11.839109,38.111338,10
2466,11.838561,38.112232,10
2467,11.846188,38.11591,10
2468,11.846106,38.115891,10
2469,11.846005,38.11257,10
2470,11.844561,38.112476,10
2471,11.844144,38.112329,10
2472,11.8434,38.112331,10
2473,11.843026,38.112619,10
2474,11.842984,38.113141,10
2475,11.842598,38.112712,10
2476,11.841404,38.113614,10
2477,11.841274,38.113764,10
2478,11.840655,38.113757,10
2479,11.839986,38.112907,10
2480,11.840041,38.112904,10
2481,11.839284,38.113138,10
2482,11.841538,38.112802,10
2483,11.840931,38.112712,10
2484,11.841225,38.112315,10
2485,11.841532,38.112093,10
2486,11.842188,38.111301,10
2487,11.8411,38.111511,10
2488,11.841146,38.110717,10
2489,11.841235,38.110393,10
2490,11.841302,38.110463,10
2491,11.841194,38.11009,10
2492,11.84078,38.109903,10
2493,11.841173,38.109384,10
2494,11.843615,38.110339,10
2495,11.843772,38.1104,10
2496,11.844081,38.11048,10
2497,11.835392,38.115373,10
2498,11.83652,38.113979,10
2499,11.83687,38.113988,10
2500,11.8367,38.112519,10
2501,11.835355,38.111688,10
2502,11.835277,38.111888,10
2503,11.835495,38.112483,10
2504,11.834787,38.110941,10
2505,11.834836,38.110899,10
2506,11.83628,38.109933,10
2507,11.836936,38.109156,10
2508,11.837072,38.108388,10
2509,11.836269,38.108283,10
2510,11.836047,38.107646,10
2511,11.835914,38.107631,10
2512,11.837754,38.120949,10
2513,11.838078,38.120978,10
2514,11.836443,38.114009,10
2515,11.833775,38.110705,10
2516,11.839578,38.110544,10
2517,11.838746,38.109053,10
2518,11.831815,38.117725,10
2519,11.831954,38.117973,10
2520,11.83328,38.113496,10
2521,11.835566,38.113047,10
2522,11.837734,38.110927,10
2523,11.838451,38.110671,10
2524,11.839701,38.109973,10
2525,11.839792,38.10935,10
2526,11.83924,38.109589,10
2527,11.838746,38.10844,10
2528,11.83412,38.110205,10
2529,11.836136,38.106636,10
2530,11.837003,38.109897,10
2531,11.839988,38.110342,10
2532,11.837144,38.111762,10
2533,11.836929,38.110934,10
2534,11.836791,38.110786,10
2535,11.788031,38.104141,9
2536,11.787943,38.103446,9
2537,11.788659,38.102425,9
2538,11.788985,38.101819,9
2539,11.789299,38.101477,9
2540,11.789518,38.101497,9
2541,11.790789,38.100048,9
2542,11.787541,38.098301,9
2543,11.787587,38.09893,9
2544,11.787641,38.098896,9
2545,11.786642,38.097894,9
2546,11.786786,38.098223,9
2547,11.786312,38.099014,9
2548,11.786654,38.099264,9
2549,11.78839,38.104679,9
2550,11.787438,38.104755,9
2551,11.787055,38.105164,9
2552,11.786801,38.104477,9
2553,11.786452,38.100718,9
2554,11.783277,38.097229,9
2555,11.784387,38.098272,9
2556,11.783483,38.098414,9
2557,11.783676,38.098618,9
2558,11.782153,38.096688,9
2559,11.782264,38.097367,9
2560,11.782268,38.09747,9
2561,11.782073,38.097523,9
2562,11.781625,38.097372,9
2563,11.781897,38.098061,9
2564,11.781719,38.098145,9
2565,11.782763,38.098135,9
2566,11.783183,38.09877,9
2567,11.782785,38.099302,9
2568,11.78481,38.099066,9
2569,11.785029,38.100023,9
2570,11.785686,38.102518,9
2571,11.7848,38.102572,9
2572,11.785206,38.102742,9
2573,11.784838,38.103526,9
2574,11.78423,38.103684,9
2575,11.784059,38.103407,9
2576,11.783593,38.103769,9
2577,11.783337,38.103961,9
2578,11.783092,38.10417,9
2579,11.78413,38.104202,9
2580,11.783515,38.104976,9
2581,11.782467,38.105675,9
2582,11.782313,38.106132,9
2583,11.78159,38.106357,9
2584,11.780323,38.105102,9
2585,11.780273,38.104677,9
2586,11.780273,38.10482,9
2587,11.779427,38.104673,9
2588,11.779135,38.104563,9
2589,11.778578,38.104368,9
2590,11.778587,38.104255,9
2591,11.778726,38.105181,9
2592,11.779179,38.105728,9
2593,11.780475,38.105692,9
2594,11.781093,38.106607,9
2595,11.77918,38.10746,9
2596,11.7809,38.107428,9
2597,11.776398,38.107405,9
2598,11.776212,38.10725,9
2599,11.776087,38.10923,9
